Event,Timestamp,Ack Number,Sequence
Triple Duplicate,2020-04-21 16:34:07.196182,1,6202682
Triple Duplicate,2020-04-21 16:34:07.199041,1,6208522
Triple Duplicate,2020-04-21 16:34:07.199043,1,6212902
Triple Duplicate,2020-04-21 16:34:07.199045,1,6217282
Triple Duplicate,2020-04-21 16:34:07.199999,1,6221662
Triple Duplicate,2020-04-21 16:34:07.200001,1,6224582
Triple Duplicate,2020-04-21 16:34:07.200003,1,6230422
Triple Duplicate,2020-04-21 16:34:07.200005,1,6234802
Triple Duplicate,2020-04-21 16:34:07.200466,1,6242102
Triple Duplicate,2020-04-21 16:34:07.200468,1,6246482
Triple Duplicate,2020-04-21 16:34:07.200471,1,6250862
Triple Duplicate,2020-04-21 16:34:07.200473,1,6255242
Triple Duplicate,2020-04-21 16:34:07.200475,1,6261082
Triple Duplicate,2020-04-21 16:34:07.200476,1,6264002
Triple Duplicate,2020-04-21 16:34:07.200479,1,6268382
Triple Duplicate,2020-04-21 16:34:07.202398,1,6272762
Triple Duplicate,2020-04-21 16:34:07.202400,1,6277142
Triple Duplicate,2020-04-21 16:34:07.202403,1,6281522
Triple Duplicate,2020-04-21 16:34:07.202405,1,6285902
Triple Duplicate,2020-04-21 16:34:07.202407,1,6290282
Triple Duplicate,2020-04-21 16:34:07.202410,1,6294662
Triple Duplicate,2020-04-21 16:34:07.204146,1,6300502
Triple Duplicate,2020-04-21 16:34:07.265959,1,6307802
Triple Duplicate,2020-04-21 16:34:07.265962,1,6312182
Triple Duplicate,2020-04-21 16:34:07.265963,1,6316562
Triple Duplicate,2020-04-21 16:34:07.307124,1,6323862
Triple Duplicate,2020-04-21 16:34:07.307126,1,6328242
Triple Duplicate,2020-04-21 16:34:07.307128,1,6332622
Triple Duplicate,2020-04-21 16:34:07.307130,1,6337002
Triple Duplicate,2020-04-21 16:34:07.307132,1,6342842
Triple Duplicate,2020-04-21 16:34:07.307134,1,6345762
Triple Duplicate,2020-04-21 16:34:07.307136,1,6350142
Triple Duplicate,2020-04-21 16:34:07.307808,1,6354522
Triple Duplicate,2020-04-21 16:34:07.307810,1,6358902
Triple Duplicate,2020-04-21 16:34:07.308509,1,6363282
Triple Duplicate,2020-04-21 16:34:07.310661,1,6369122
Triple Duplicate,2020-04-21 16:34:07.310663,1,6373502
Triple Duplicate,2020-04-21 16:34:07.310665,1,6377882
Triple Duplicate,2020-04-21 16:34:07.310667,1,6382262
Triple Duplicate,2020-04-21 16:34:07.310669,1,6386642
Triple Duplicate,2020-04-21 16:34:07.312156,1,6393942
Triple Duplicate,2020-04-21 16:34:07.312158,1,6398322
Triple Duplicate,2020-04-21 16:34:07.315109,1,6407082
Triple Duplicate,2020-04-21 16:34:07.315111,1,6411462
Triple Duplicate,2020-04-21 16:34:07.315112,1,6415842
Triple Duplicate,2020-04-21 16:34:07.315113,1,6420222
Triple Duplicate,2020-04-21 16:34:07.315710,1,6427522
Triple Duplicate,2020-04-21 16:34:07.315711,1,6430442
Triple Duplicate,2020-04-21 16:34:07.315713,1,6436282
Triple Duplicate,2020-04-21 16:34:07.315714,1,6440662
Triple Duplicate,2020-04-21 16:34:07.315715,1,6445042
Triple Duplicate,2020-04-21 16:34:07.315717,1,6449422
Triple Duplicate,2020-04-21 16:34:07.315718,1,6453802
Triple Duplicate,2020-04-21 16:34:07.317138,1,6456722
Triple Duplicate,2020-04-21 16:34:07.317139,1,6462562
Triple Duplicate,2020-04-21 16:34:07.317140,1,6466942
Triple Duplicate,2020-04-21 16:34:07.317141,1,6471322
Triple Duplicate,2020-04-21 16:34:07.317143,1,6475702
Triple Duplicate,2020-04-21 16:34:07.317144,1,6481542
Triple Duplicate,2020-04-21 16:34:07.318895,1,6485922
Triple Duplicate,2020-04-21 16:34:07.380466,1,6493222
Triple Duplicate,2020-04-21 16:34:07.380467,1,6497602
Triple Duplicate,2020-04-21 16:34:07.380468,1,6499062
Triple Duplicate,2020-04-21 16:34:07.422293,1,6510742
Triple Duplicate,2020-04-21 16:34:07.422294,1,6512202
Triple Duplicate,2020-04-21 16:34:07.422295,1,6519502
Triple Duplicate,2020-04-21 16:34:07.422296,1,6522422
Triple Duplicate,2020-04-21 16:34:07.422297,1,6526802
Triple Duplicate,2020-04-21 16:34:07.422298,1,6532642
Triple Duplicate,2020-04-21 16:34:07.422299,1,6537022
Triple Duplicate,2020-04-21 16:34:07.423485,1,6541402
Triple Duplicate,2020-04-21 16:34:07.423486,1,6545782
Triple Duplicate,2020-04-21 16:34:07.425765,1,6548702
Triple Duplicate,2020-04-21 16:34:07.425795,1,6554542
Triple Duplicate,2020-04-21 16:34:07.425796,1,6558922
Triple Duplicate,2020-04-21 16:34:07.425797,1,6563302
Triple Duplicate,2020-04-21 16:34:07.425798,1,6567682
Triple Duplicate,2020-04-21 16:34:07.425799,1,6573522
Triple Duplicate,2020-04-21 16:34:07.425800,1,6576442
Triple Duplicate,2020-04-21 16:34:07.427628,1,6583742
Triple Duplicate,2020-04-21 16:34:07.427629,1,6585202
Triple Duplicate,2020-04-21 16:34:07.427646,1,6589582
Triple Duplicate,2020-04-21 16:34:07.427647,1,6595422
Triple Duplicate,2020-04-21 16:34:07.427678,1,6596882
Triple Duplicate,2020-04-21 16:34:07.427679,1,6602722
Triple Duplicate,2020-04-21 16:34:07.427680,1,6607102
Triple Duplicate,2020-04-21 16:34:07.427681,1,6611482
Triple Duplicate,2020-04-21 16:34:07.428179,1,6615862
Triple Duplicate,2020-04-21 16:34:07.428180,1,6621702
Triple Duplicate,2020-04-21 16:34:07.428181,1,6624622
Triple Duplicate,2020-04-21 16:34:07.428182,1,6629002
Triple Duplicate,2020-04-21 16:34:07.428183,1,6631922
Triple Duplicate,2020-04-21 16:34:07.428184,1,6637762
Triple Duplicate,2020-04-21 16:34:07.430218,1,6642142
Triple Duplicate,2020-04-21 16:34:07.430869,1,6646522
Triple Duplicate,2020-04-21 16:34:07.430870,1,6650902
Triple Duplicate,2020-04-21 16:34:07.430871,1,6655282
Triple Duplicate,2020-04-21 16:34:07.430872,1,6659662
Triple Duplicate,2020-04-21 16:34:07.430873,1,6664042
Triple Duplicate,2020-04-21 16:34:07.430874,1,6665502
Triple Duplicate,2020-04-21 16:34:07.430875,1,6672802
Triple Duplicate,2020-04-21 16:34:07.433395,1,6677182
Triple Duplicate,2020-04-21 16:34:07.508978,1,6681562
Triple Duplicate,2020-04-21 16:34:07.508980,1,6685942
Triple Duplicate,2020-04-21 16:34:07.508982,1,6690322
Triple Duplicate,2020-04-21 16:34:07.550687,1,6699082
Triple Duplicate,2020-04-21 16:34:07.550689,1,6703462
Triple Duplicate,2020-04-21 16:34:07.550691,1,6707842
Triple Duplicate,2020-04-21 16:34:07.550693,1,6712222
Triple Duplicate,2020-04-21 16:34:07.550695,1,6716602
Triple Duplicate,2020-04-21 16:34:07.550697,1,6720982
Triple Duplicate,2020-04-21 16:34:07.550699,1,6725362
Triple Duplicate,2020-04-21 16:34:07.551085,1,6731202
Triple Duplicate,2020-04-21 16:34:07.551087,1,6735582
Triple Duplicate,2020-04-21 16:34:07.554542,1,6739962
Triple Duplicate,2020-04-21 16:34:07.554544,1,6744342
Triple Duplicate,2020-04-21 16:34:07.554546,1,6748722
Triple Duplicate,2020-04-21 16:34:07.554548,1,6753102
Triple Duplicate,2020-04-21 16:34:07.554550,1,6757482
Triple Duplicate,2020-04-21 16:34:07.554552,1,6761862
Triple Duplicate,2020-04-21 16:34:07.554554,1,6766242
Triple Duplicate,2020-04-21 16:34:07.555899,1,6770622
Triple Duplicate,2020-04-21 16:34:07.555901,1,6775002
Triple Duplicate,2020-04-21 16:34:07.555903,1,6779382
Triple Duplicate,2020-04-21 16:34:07.555905,1,6782302
Triple Duplicate,2020-04-21 16:34:07.555907,1,6788142
Triple Duplicate,2020-04-21 16:34:07.555909,1,6792522
Triple Duplicate,2020-04-21 16:34:07.558059,1,6799822
Triple Duplicate,2020-04-21 16:34:07.558320,1,6805662
Triple Duplicate,2020-04-21 16:34:07.558322,1,6810042
Triple Duplicate,2020-04-21 16:34:07.558324,1,6814422
Triple Duplicate,2020-04-21 16:34:07.558326,1,6818802
Triple Duplicate,2020-04-21 16:34:07.558328,1,6823182
Triple Duplicate,2020-04-21 16:34:07.558330,1,6827562
Triple Duplicate,2020-04-21 16:34:07.561092,1,6836322
Triple Duplicate,2020-04-21 16:34:07.561094,1,6840702
Triple Duplicate,2020-04-21 16:34:07.561095,1,6845082
Triple Duplicate,2020-04-21 16:34:07.561097,1,6849462
Triple Duplicate,2020-04-21 16:34:07.561100,1,6853842
Triple Duplicate,2020-04-21 16:34:07.561102,1,6858222
Triple Duplicate,2020-04-21 16:34:07.561104,1,6862602
Triple Duplicate,2020-04-21 16:34:07.564670,1,6866982
Triple Duplicate,2020-04-21 16:34:07.630186,1,6872822
Triple Duplicate,2020-04-21 16:34:07.630188,1,6877202
Triple Duplicate,2020-04-21 16:34:07.630190,1,6881582
Triple Duplicate,2020-04-21 16:34:07.672116,1,6890342
Triple Duplicate,2020-04-21 16:34:07.672117,1,6894722
Triple Duplicate,2020-04-21 16:34:07.672119,1,6899102
Triple Duplicate,2020-04-21 16:34:07.672120,1,6903482
Triple Duplicate,2020-04-21 16:34:07.672122,1,6907862
Triple Duplicate,2020-04-21 16:34:07.672123,1,6912242
Triple Duplicate,2020-04-21 16:34:07.675503,1,6922462
Triple Duplicate,2020-04-21 16:34:07.675505,1,6926842
Triple Duplicate,2020-04-21 16:34:07.676788,1,6931222
Triple Duplicate,2020-04-21 16:34:07.676790,1,6935602
Triple Duplicate,2020-04-21 16:34:07.676791,1,6939982
Triple Duplicate,2020-04-21 16:34:07.676793,1,6944362
Triple Duplicate,2020-04-21 16:34:07.676794,1,6948742
Triple Duplicate,2020-04-21 16:34:07.676796,1,6954582
Triple Duplicate,2020-04-21 16:34:07.676845,1,6957502
Triple Duplicate,2020-04-21 16:34:07.679810,1,6963342
Triple Duplicate,2020-04-21 16:34:07.679811,1,6966262
Triple Duplicate,2020-04-21 16:34:07.679812,1,6972102
Triple Duplicate,2020-04-21 16:34:07.679814,1,6976482
Triple Duplicate,2020-04-21 16:34:07.679815,1,6979402
Triple Duplicate,2020-04-21 16:34:07.679817,1,6985242
Triple Duplicate,2020-04-21 16:34:07.680534,1,6991082
Triple Duplicate,2020-04-21 16:34:07.680536,1,6996922
Triple Duplicate,2020-04-21 16:34:07.680537,1,7001302
Triple Duplicate,2020-04-21 16:34:07.680538,1,7005682
Triple Duplicate,2020-04-21 16:34:07.680540,1,7010062
Triple Duplicate,2020-04-21 16:34:07.680541,1,7012982
Triple Duplicate,2020-04-21 16:34:07.681176,1,7020282
Triple Duplicate,2020-04-21 16:34:07.681177,1,7024662
Triple Duplicate,2020-04-21 16:34:07.681178,1,7029042
Triple Duplicate,2020-04-21 16:34:07.681180,1,7033422
Triple Duplicate,2020-04-21 16:34:07.681181,1,7037802
Triple Duplicate,2020-04-21 16:34:07.681183,1,7042182
Triple Duplicate,2020-04-21 16:34:07.681184,1,7046562
Triple Duplicate,2020-04-21 16:34:07.681185,1,7050942
Triple Duplicate,2020-04-21 16:34:07.683497,1,7055322
Triple Duplicate,2020-04-21 16:34:07.683622,1,7059702
Triple Duplicate,2020-04-21 16:34:07.749916,1,7065542
Triple Duplicate,2020-04-21 16:34:07.749918,1,7069922
Triple Duplicate,2020-04-21 16:34:07.749920,1,7074302
Triple Duplicate,2020-04-21 16:34:07.791702,1,7084522
Triple Duplicate,2020-04-21 16:34:07.791704,1,7088902
Triple Duplicate,2020-04-21 16:34:07.791706,1,7093282
Triple Duplicate,2020-04-21 16:34:07.791708,1,7097662
Triple Duplicate,2020-04-21 16:34:07.791710,1,7102042
Triple Duplicate,2020-04-21 16:34:07.791712,1,7106422
Triple Duplicate,2020-04-21 16:34:07.794991,1,7116642
Triple Duplicate,2020-04-21 16:34:07.794993,1,7119562
Triple Duplicate,2020-04-21 16:34:07.796436,1,7125402
Triple Duplicate,2020-04-21 16:34:07.796438,1,7131242
Triple Duplicate,2020-04-21 16:34:07.796440,1,7134162
Triple Duplicate,2020-04-21 16:34:07.796442,1,7138542
Triple Duplicate,2020-04-21 16:34:07.796444,1,7142922
Triple Duplicate,2020-04-21 16:34:07.796446,1,7147302
Triple Duplicate,2020-04-21 16:34:07.796448,1,7151682
Triple Duplicate,2020-04-21 16:34:07.797908,1,7157522
Triple Duplicate,2020-04-21 16:34:07.797910,1,7161902
Triple Duplicate,2020-04-21 16:34:07.797912,1,7166282
Triple Duplicate,2020-04-21 16:34:07.797914,1,7170662
Triple Duplicate,2020-04-21 16:34:07.797916,1,7175042
Triple Duplicate,2020-04-21 16:34:07.797918,1,7179422
Triple Duplicate,2020-04-21 16:34:07.800409,1,7186722
Triple Duplicate,2020-04-21 16:34:07.800412,1,7191102
Triple Duplicate,2020-04-21 16:34:07.800414,1,7195482
Triple Duplicate,2020-04-21 16:34:07.800417,1,7199862
Triple Duplicate,2020-04-21 16:34:07.800419,1,7204242
Triple Duplicate,2020-04-21 16:34:07.800422,1,7208622
Triple Duplicate,2020-04-21 16:34:07.802537,1,7214462
Triple Duplicate,2020-04-21 16:34:07.802539,1,7218842
Triple Duplicate,2020-04-21 16:34:07.802541,1,7223222
Triple Duplicate,2020-04-21 16:34:07.802543,1,7227602
Triple Duplicate,2020-04-21 16:34:07.802545,1,7231982
Triple Duplicate,2020-04-21 16:34:07.802547,1,7236362
Triple Duplicate,2020-04-21 16:34:07.802549,1,7240742
Triple Duplicate,2020-04-21 16:34:07.802931,1,7245122
Triple Duplicate,2020-04-21 16:34:07.802933,1,7249502
Triple Duplicate,2020-04-21 16:34:07.804346,1,7255342
Triple Duplicate,2020-04-21 16:34:07.869849,1,7261182
Triple Duplicate,2020-04-21 16:34:07.869850,1,7265562
Triple Duplicate,2020-04-21 16:34:07.869851,1,7271402
Triple Duplicate,2020-04-21 16:34:07.911367,1,7275782
Triple Duplicate,2020-04-21 16:34:07.912362,1,7280162
Triple Duplicate,2020-04-21 16:34:07.912364,1,7284542
Triple Duplicate,2020-04-21 16:34:07.912366,1,7288922
Triple Duplicate,2020-04-21 16:34:07.912368,1,7293302
Triple Duplicate,2020-04-21 16:34:07.912370,1,7297682
Triple Duplicate,2020-04-21 16:34:07.912372,1,7302062
Triple Duplicate,2020-04-21 16:34:07.916914,1,7309362
Triple Duplicate,2020-04-21 16:34:07.916916,1,7313742
Triple Duplicate,2020-04-21 16:34:07.918334,1,7321042
Triple Duplicate,2020-04-21 16:34:07.918335,1,7325422
Triple Duplicate,2020-04-21 16:34:07.918337,1,7329802
Triple Duplicate,2020-04-21 16:34:07.918338,1,7332722
Triple Duplicate,2020-04-21 16:34:07.918339,1,7338562
Triple Duplicate,2020-04-21 16:34:07.918341,1,7344402
Triple Duplicate,2020-04-21 16:34:07.918342,1,7347322
Triple Duplicate,2020-04-21 16:34:07.919464,1,7353162
Triple Duplicate,2020-04-21 16:34:07.919465,1,7357542
Triple Duplicate,2020-04-21 16:34:07.919466,1,7361922
Triple Duplicate,2020-04-21 16:34:07.919468,1,7369222
Triple Duplicate,2020-04-21 16:34:07.919469,1,7370682
Triple Duplicate,2020-04-21 16:34:07.919470,1,7375062
Triple Duplicate,2020-04-21 16:34:07.919471,1,7379442
Triple Duplicate,2020-04-21 16:34:07.919978,1,7383822
Triple Duplicate,2020-04-21 16:34:07.922934,1,7388202
Triple Duplicate,2020-04-21 16:34:07.922935,1,7394042
Triple Duplicate,2020-04-21 16:34:07.922936,1,7398422
Triple Duplicate,2020-04-21 16:34:07.922937,1,7402802
Triple Duplicate,2020-04-21 16:34:07.922937,1,7407182
Triple Duplicate,2020-04-21 16:34:07.922938,1,7411562
Triple Duplicate,2020-04-21 16:34:07.922939,1,7414482
Triple Duplicate,2020-04-21 16:34:07.923245,1,7420322
Triple Duplicate,2020-04-21 16:34:07.923246,1,7424702
Triple Duplicate,2020-04-21 16:34:07.923247,1,7433462
Triple Duplicate,2020-04-21 16:34:07.923247,1,7432002
Triple Duplicate,2020-04-21 16:34:07.923248,1,7434922
Triple Duplicate,2020-04-21 16:34:07.923249,1,7442222
Triple Duplicate,2020-04-21 16:34:07.923250,1,7446602
Triple Duplicate,2020-04-21 16:34:07.923851,1,7452442
Triple Duplicate,2020-04-21 16:34:07.987824,1,7456822
Triple Duplicate,2020-04-21 16:34:07.987826,1,7462662
Triple Duplicate,2020-04-21 16:34:07.987828,1,7467042
Triple Duplicate,2020-04-21 16:34:08.029693,1,7472882
Triple Duplicate,2020-04-21 16:34:08.030559,1,7477262
Triple Duplicate,2020-04-21 16:34:08.030561,1,7480182
Triple Duplicate,2020-04-21 16:34:08.030563,1,7486022
Triple Duplicate,2020-04-21 16:34:08.030565,1,7490402
Triple Duplicate,2020-04-21 16:34:08.030567,1,7494782
Triple Duplicate,2020-04-21 16:34:08.030569,1,7499162
Triple Duplicate,2020-04-21 16:34:08.030571,1,7503542
Triple Duplicate,2020-04-21 16:34:08.031867,1,7507922
Triple Duplicate,2020-04-21 16:34:08.031869,1,7512302
Triple Duplicate,2020-04-21 16:34:08.034430,1,7519602
Triple Duplicate,2020-04-21 16:34:08.034432,1,7523982
Triple Duplicate,2020-04-21 16:34:08.034434,1,7526902
Triple Duplicate,2020-04-21 16:34:08.034436,1,7532742
Triple Duplicate,2020-04-21 16:34:08.034438,1,7537122
Triple Duplicate,2020-04-21 16:34:08.035118,1,7542962
Triple Duplicate,2020-04-21 16:34:08.035120,1,7547342
Triple Duplicate,2020-04-21 16:34:08.036237,1,7551722
Triple Duplicate,2020-04-21 16:34:08.036239,1,7556102
Triple Duplicate,2020-04-21 16:34:08.036241,1,7560482
Triple Duplicate,2020-04-21 16:34:08.036243,1,7564862
Triple Duplicate,2020-04-21 16:34:08.036245,1,7569242
Triple Duplicate,2020-04-21 16:34:08.038081,1,7573622
Triple Duplicate,2020-04-21 16:34:08.038083,1,7578002
Triple Duplicate,2020-04-21 16:34:08.038085,1,7582382
Triple Duplicate,2020-04-21 16:34:08.040543,1,7588222
Triple Duplicate,2020-04-21 16:34:08.040545,1,7592602
Triple Duplicate,2020-04-21 16:34:08.040547,1,7596982
Triple Duplicate,2020-04-21 16:34:08.040549,1,7601362
Triple Duplicate,2020-04-21 16:34:08.040551,1,7605742
Triple Duplicate,2020-04-21 16:34:08.040553,1,7608662
Triple Duplicate,2020-04-21 16:34:08.040555,1,7614502
Triple Duplicate,2020-04-21 16:34:08.040557,1,7618882
Triple Duplicate,2020-04-21 16:34:08.040559,1,7621802
Triple Duplicate,2020-04-21 16:34:08.040561,1,7627642
Triple Duplicate,2020-04-21 16:34:08.041909,1,7634942
Triple Duplicate,2020-04-21 16:34:08.041912,1,7639322
Triple Duplicate,2020-04-21 16:34:08.041913,1,7643702
Triple Duplicate,2020-04-21 16:34:08.045121,1,7651002
Triple Duplicate,2020-04-21 16:34:08.118636,1,7656842
Triple Duplicate,2020-04-21 16:34:08.118638,1,7661222
Triple Duplicate,2020-04-21 16:34:08.118640,1,7665602
Triple Duplicate,2020-04-21 16:34:08.161312,1,7672902
Triple Duplicate,2020-04-21 16:34:08.162145,1,7675822
Triple Duplicate,2020-04-21 16:34:08.162147,1,7681662
Triple Duplicate,2020-04-21 16:34:08.162149,1,7686042
Triple Duplicate,2020-04-21 16:34:08.162151,1,7688962
Triple Duplicate,2020-04-21 16:34:08.162541,1,7694802
Triple Duplicate,2020-04-21 16:34:08.162543,1,7699182
Triple Duplicate,2020-04-21 16:34:08.162545,1,7703562
Triple Duplicate,2020-04-21 16:34:08.164097,1,7707942
Triple Duplicate,2020-04-21 16:34:08.164099,1,7710862
Triple Duplicate,2020-04-21 16:34:08.165682,1,7719622
Triple Duplicate,2020-04-21 16:34:08.165685,1,7724002
Triple Duplicate,2020-04-21 16:34:08.166344,1,7731302
Triple Duplicate,2020-04-21 16:34:08.166346,1,7735682
Triple Duplicate,2020-04-21 16:34:08.167971,1,7742982
Triple Duplicate,2020-04-21 16:34:08.167973,1,7747362
Triple Duplicate,2020-04-21 16:34:08.169156,1,7751742
Triple Duplicate,2020-04-21 16:34:08.169158,1,7756122
Triple Duplicate,2020-04-21 16:34:08.169160,1,7760502
Triple Duplicate,2020-04-21 16:34:08.169163,1,7764882
Triple Duplicate,2020-04-21 16:34:08.169165,1,7769262
Triple Duplicate,2020-04-21 16:34:08.169167,1,7773642
Triple Duplicate,2020-04-21 16:34:08.169169,1,7778022
Triple Duplicate,2020-04-21 16:34:08.169171,1,7782402
Triple Duplicate,2020-04-21 16:34:08.169461,1,7788242
Triple Duplicate,2020-04-21 16:34:08.169463,1,7792622
Triple Duplicate,2020-04-21 16:34:08.169465,1,7797002
Triple Duplicate,2020-04-21 16:34:08.169467,1,7801382
Triple Duplicate,2020-04-21 16:34:08.169469,1,7805762
Triple Duplicate,2020-04-21 16:34:08.169470,1,7810142
Triple Duplicate,2020-04-21 16:34:08.169473,1,7814522
Triple Duplicate,2020-04-21 16:34:08.170831,1,7818902
Triple Duplicate,2020-04-21 16:34:08.170833,1,7823282
Triple Duplicate,2020-04-21 16:34:08.170835,1,7827662
Triple Duplicate,2020-04-21 16:34:08.170837,1,7832042
Triple Duplicate,2020-04-21 16:34:08.170839,1,7836422
Triple Duplicate,2020-04-21 16:34:08.170841,1,7839342
Triple Duplicate,2020-04-21 16:34:08.170843,1,7845182
Triple Duplicate,2020-04-21 16:34:08.172322,1,7851022
Triple Duplicate,2020-04-21 16:34:08.238490,1,7856862
Triple Duplicate,2020-04-21 16:34:08.238492,1,7861242
Triple Duplicate,2020-04-21 16:34:08.238494,1,7865622
Triple Duplicate,2020-04-21 16:34:08.280091,1,7874382
Triple Duplicate,2020-04-21 16:34:08.281052,1,7878762
Triple Duplicate,2020-04-21 16:34:08.281054,1,7883142
Triple Duplicate,2020-04-21 16:34:08.281056,1,7887522
Triple Duplicate,2020-04-21 16:34:08.281058,1,7891902
Triple Duplicate,2020-04-21 16:34:08.281663,1,7896282
Triple Duplicate,2020-04-21 16:34:08.281665,1,7900662
Triple Duplicate,2020-04-21 16:34:08.281667,1,7905042
Triple Duplicate,2020-04-21 16:34:08.283054,1,7909422
Triple Duplicate,2020-04-21 16:34:08.283056,1,7913802
Triple Duplicate,2020-04-21 16:34:08.283058,1,7916722
Triple Duplicate,2020-04-21 16:34:08.283060,1,7922562
Triple Duplicate,2020-04-21 16:34:08.283062,1,7926942
Triple Duplicate,2020-04-21 16:34:08.286375,1,7932782
Triple Duplicate,2020-04-21 16:34:08.286378,1,7937162
Triple Duplicate,2020-04-21 16:34:08.286380,1,7941542
Triple Duplicate,2020-04-21 16:34:08.286383,1,7945922
Triple Duplicate,2020-04-21 16:34:08.286386,1,7950302
Triple Duplicate,2020-04-21 16:34:08.286452,1,7954682
Triple Duplicate,2020-04-21 16:34:08.286454,1,7959062
Triple Duplicate,2020-04-21 16:34:08.288523,1,7964902
Triple Duplicate,2020-04-21 16:34:08.288525,1,7969282
Triple Duplicate,2020-04-21 16:34:08.288528,1,7973662
Triple Duplicate,2020-04-21 16:34:08.288530,1,7978042
Triple Duplicate,2020-04-21 16:34:08.288532,1,7982422
Triple Duplicate,2020-04-21 16:34:08.288535,1,7986802
Triple Duplicate,2020-04-21 16:34:08.288537,1,7991182
Triple Duplicate,2020-04-21 16:34:08.288539,1,7995562
Triple Duplicate,2020-04-21 16:34:08.288542,1,7999942
Triple Duplicate,2020-04-21 16:34:08.288544,1,8004322
Triple Duplicate,2020-04-21 16:34:08.288546,1,8008702
Triple Duplicate,2020-04-21 16:34:08.288549,1,8013082
Triple Duplicate,2020-04-21 16:34:08.288551,1,8017462
Triple Duplicate,2020-04-21 16:34:08.294437,1,8023302
Triple Duplicate,2020-04-21 16:34:08.294439,1,8027682
Triple Duplicate,2020-04-21 16:34:08.294441,1,8032062
Triple Duplicate,2020-04-21 16:34:08.294443,1,8034982
Triple Duplicate,2020-04-21 16:34:08.294445,1,8040822
Triple Duplicate,2020-04-21 16:34:08.294447,1,8045202
Triple Duplicate,2020-04-21 16:34:08.294449,1,8049582
Triple Duplicate,2020-04-21 16:34:08.294451,1,8052502
Triple Duplicate,2020-04-21 16:34:08.369801,1,8059802
Triple Duplicate,2020-04-21 16:34:08.369802,1,8062722
Triple Duplicate,2020-04-21 16:34:08.369803,1,8068562
Triple Duplicate,2020-04-21 16:34:08.410973,1,8075862
Triple Duplicate,2020-04-21 16:34:08.411778,1,8081702
Triple Duplicate,2020-04-21 16:34:08.411780,1,8084622
Triple Duplicate,2020-04-21 16:34:08.411782,1,8090462
Triple Duplicate,2020-04-21 16:34:08.411784,1,8094842
Triple Duplicate,2020-04-21 16:34:08.415619,1,8099222
Triple Duplicate,2020-04-21 16:34:08.415621,1,8103602
Triple Duplicate,2020-04-21 16:34:08.415622,1,8106522
Triple Duplicate,2020-04-21 16:34:08.416380,1,8112362
Triple Duplicate,2020-04-21 16:34:08.416381,1,8116742
Triple Duplicate,2020-04-21 16:34:08.416383,1,8121122
Triple Duplicate,2020-04-21 16:34:08.416384,1,8125502
Triple Duplicate,2020-04-21 16:34:08.416385,1,8129882
Triple Duplicate,2020-04-21 16:34:08.419064,1,8135722
Triple Duplicate,2020-04-21 16:34:08.419066,1,8140102
Triple Duplicate,2020-04-21 16:34:08.419067,1,8144482
Triple Duplicate,2020-04-21 16:34:08.419068,1,8148862
Triple Duplicate,2020-04-21 16:34:08.419069,1,8154702
Triple Duplicate,2020-04-21 16:34:08.419070,1,8157622
Triple Duplicate,2020-04-21 16:34:08.419071,1,8162002
Triple Duplicate,2020-04-21 16:34:08.419837,1,8166382
Triple Duplicate,2020-04-21 16:34:08.419839,1,8170762
Triple Duplicate,2020-04-21 16:34:08.419840,1,8176602
Triple Duplicate,2020-04-21 16:34:08.419841,1,8178062
Triple Duplicate,2020-04-21 16:34:08.419842,1,8183902
Triple Duplicate,2020-04-21 16:34:08.419843,1,8188282
Triple Duplicate,2020-04-21 16:34:08.419844,1,8192662
Triple Duplicate,2020-04-21 16:34:08.419845,1,8197042
Triple Duplicate,2020-04-21 16:34:08.419846,1,8201422
Triple Duplicate,2020-04-21 16:34:08.420244,1,8208722
Triple Duplicate,2020-04-21 16:34:08.420245,1,8213102
Triple Duplicate,2020-04-21 16:34:08.420246,1,8217482
Triple Duplicate,2020-04-21 16:34:08.420247,1,8221862
Triple Duplicate,2020-04-21 16:34:08.422255,1,8227702
Triple Duplicate,2020-04-21 16:34:08.425100,1,8232082
Triple Duplicate,2020-04-21 16:34:08.425101,1,8236462
Triple Duplicate,2020-04-21 16:34:08.425102,1,8240842
Triple Duplicate,2020-04-21 16:34:08.425103,1,8245222
Triple Duplicate,2020-04-21 16:34:08.425104,1,8249602
Triple Duplicate,2020-04-21 16:34:08.425105,1,8253982
Triple Duplicate,2020-04-21 16:34:08.425106,1,8258362
Triple Duplicate,2020-04-21 16:34:08.489298,1,8261282
Triple Duplicate,2020-04-21 16:34:08.489300,1,8267122
Triple Duplicate,2020-04-21 16:34:08.489302,1,8271502
Triple Duplicate,2020-04-21 16:34:08.530935,1,8280262
Triple Duplicate,2020-04-21 16:34:08.531908,1,8286102
Triple Duplicate,2020-04-21 16:34:08.531910,1,8290482
Triple Duplicate,2020-04-21 16:34:08.531912,1,8294862
Triple Duplicate,2020-04-21 16:34:08.531914,1,8299242
Triple Duplicate,2020-04-21 16:34:08.532729,1,8303622
Triple Duplicate,2020-04-21 16:34:08.532731,1,8309462
Triple Duplicate,2020-04-21 16:34:08.532733,1,8312382
Triple Duplicate,2020-04-21 16:34:08.534255,1,8316762
Triple Duplicate,2020-04-21 16:34:08.534257,1,8321142
Triple Duplicate,2020-04-21 16:34:08.534259,1,8325522
