Timestamp,Event,cwnd,sstresh
2020-04-21 16:34:03.434920,,8,4
2020-04-21 16:34:03.434921,,9,4
2020-04-21 16:34:03.434922,Triple Duplicate,7,4
2020-04-21 16:34:03.434923,,8,4
2020-04-21 16:34:03.434923,,9,4
2020-04-21 16:34:03.434924,Triple Duplicate,7,4
2020-04-21 16:34:03.434925,,8,4
2020-04-21 16:34:03.434925,,9,4
2020-04-21 16:34:03.434926,Triple Duplicate,7,4
2020-04-21 16:34:03.434927,,8,4
2020-04-21 16:34:03.434928,,9,4
2020-04-21 16:34:03.434928,Triple Duplicate,7,4
2020-04-21 16:34:03.434929,,8,4
2020-04-21 16:34:03.434930,,9,4
2020-04-21 16:34:03.434931,,10,4
2020-04-21 16:34:03.434931,Triple Duplicate,8,5
2020-04-21 16:34:03.434932,,9,5
2020-04-21 16:34:03.435026,Triple Duplicate,7,4
2020-04-21 16:34:03.435026,,8,4
2020-04-21 16:34:03.435027,,9,4
2020-04-21 16:34:03.435028,Triple Duplicate,7,4
2020-04-21 16:34:03.435029,,8,4
2020-04-21 16:34:03.435030,,9,4
2020-04-21 16:34:03.435030,Triple Duplicate,7,4
2020-04-21 16:34:03.437099,Retransmission,1,3
2020-04-21 16:34:03.437284,,2,3
2020-04-21 16:34:03.437285,,4,3
2020-04-21 16:34:03.437285,Triple Duplicate,5,2
2020-04-21 16:34:03.437286,,6,2
2020-04-21 16:34:03.437287,,7,2
2020-04-21 16:34:03.437288,Triple Duplicate,6,3
2020-04-21 16:34:03.437288,,7,3
2020-04-21 16:34:03.437289,,8,3
2020-04-21 16:34:03.437290,Triple Duplicate,7,4
2020-04-21 16:34:03.437290,,8,4
2020-04-21 16:34:03.437291,,9,4
2020-04-21 16:34:03.437292,Triple Duplicate,7,4
2020-04-21 16:34:03.437292,,8,4
2020-04-21 16:34:03.437293,,9,4
2020-04-21 16:34:03.438131,Retransmission,1,4
2020-04-21 16:34:03.438276,,2,4
2020-04-21 16:34:03.438277,,4,4
2020-04-21 16:34:03.438278,Triple Duplicate,5,2
2020-04-21 16:34:03.438279,,6,2
2020-04-21 16:34:03.438279,,7,2
2020-04-21 16:34:03.438280,Triple Duplicate,6,3
2020-04-21 16:34:03.438280,,7,3
2020-04-21 16:34:03.438281,,8,3
2020-04-21 16:34:03.438282,Triple Duplicate,7,4
2020-04-21 16:34:03.438282,,8,4
2020-04-21 16:34:03.438283,,9,4
2020-04-21 16:34:03.438284,Triple Duplicate,7,4
2020-04-21 16:34:03.440672,Retransmission,1,3
2020-04-21 16:34:03.440828,,2,3
2020-04-21 16:34:03.440829,,4,3
2020-04-21 16:34:03.440829,Triple Duplicate,5,2
2020-04-21 16:34:03.440830,,6,2
2020-04-21 16:34:03.440831,,7,2
2020-04-21 16:34:03.440831,Triple Duplicate,6,3
2020-04-21 16:34:03.440832,,7,3
2020-04-21 16:34:03.440833,,8,3
2020-04-21 16:34:03.440833,Triple Duplicate,7,4
2020-04-21 16:34:03.440834,,8,4
2020-04-21 16:34:03.440835,,9,4
2020-04-21 16:34:03.440835,Triple Duplicate,7,4
2020-04-21 16:34:03.440836,,8,4
2020-04-21 16:34:03.440837,,9,4
2020-04-21 16:34:03.441534,Retransmission,1,4
2020-04-21 16:34:03.441686,,2,4
2020-04-21 16:34:03.441687,,4,4
2020-04-21 16:34:03.441688,Triple Duplicate,5,2
2020-04-21 16:34:03.441688,,6,2
2020-04-21 16:34:03.441689,,7,2
2020-04-21 16:34:03.441690,Triple Duplicate,6,3
2020-04-21 16:34:03.441691,,7,3
2020-04-21 16:34:03.441691,,8,3
2020-04-21 16:34:03.441692,Triple Duplicate,7,4
2020-04-21 16:34:03.441693,,8,4
2020-04-21 16:34:03.441693,,9,4
2020-04-21 16:34:03.441694,Triple Duplicate,7,4
2020-04-21 16:34:03.441805,Retransmission,1,3
2020-04-21 16:34:03.441859,,2,3
2020-04-21 16:34:03.441859,,4,3
2020-04-21 16:34:03.441860,Triple Duplicate,5,2
2020-04-21 16:34:03.548089,Retransmission,1,2
2020-04-21 16:34:03.548232,,2,2
2020-04-21 16:34:03.548232,,3,2
2020-04-21 16:34:03.548233,Triple Duplicate,4,1
2020-04-21 16:34:03.548234,,5,1
2020-04-21 16:34:03.548234,,6,1
2020-04-21 16:34:03.548235,Triple Duplicate,6,3
2020-04-21 16:34:03.548236,,7,3
2020-04-21 16:34:03.548236,,8,3
2020-04-21 16:34:03.548237,Triple Duplicate,7,4
2020-04-21 16:34:03.548238,,8,4
2020-04-21 16:34:03.548983,Retransmission,1,4
2020-04-21 16:34:03.549131,,2,4
2020-04-21 16:34:03.549132,,4,4
2020-04-21 16:34:03.549133,Triple Duplicate,5,2
2020-04-21 16:34:03.549134,,6,2
2020-04-21 16:34:03.549134,,7,2
2020-04-21 16:34:03.549135,Triple Duplicate,6,3
2020-04-21 16:34:03.549136,,7,3
2020-04-21 16:34:03.549136,,8,3
2020-04-21 16:34:03.549137,Triple Duplicate,7,4
2020-04-21 16:34:03.549138,,8,4
2020-04-21 16:34:03.549138,,9,4
2020-04-21 16:34:03.550017,Retransmission,1,4
2020-04-21 16:34:03.550187,,2,4
2020-04-21 16:34:03.550188,Triple Duplicate,4,1
2020-04-21 16:34:03.550188,,5,1
2020-04-21 16:34:03.550189,,6,1
2020-04-21 16:34:03.550190,,7,1
2020-04-21 16:34:03.550190,Triple Duplicate,6,3
2020-04-21 16:34:03.550191,,7,3
2020-04-21 16:34:03.550192,,8,3
2020-04-21 16:34:03.550192,Triple Duplicate,7,4
2020-04-21 16:34:03.550193,,8,4
2020-04-21 16:34:03.550194,,9,4
2020-04-21 16:34:03.550194,Triple Duplicate,7,4
2020-04-21 16:34:03.550195,,8,4
2020-04-21 16:34:03.550196,,9,4
2020-04-21 16:34:03.550196,Triple Duplicate,7,4
2020-04-21 16:34:03.550197,,8,4
2020-04-21 16:34:03.550198,,9,4
2020-04-21 16:34:03.550199,Triple Duplicate,7,4
2020-04-21 16:34:03.551766,Retransmission,1,3
2020-04-21 16:34:03.551918,,2,3
2020-04-21 16:34:03.551919,,4,3
2020-04-21 16:34:03.551920,Triple Duplicate,5,2
2020-04-21 16:34:03.551920,,6,2
2020-04-21 16:34:03.551921,,7,2
2020-04-21 16:34:03.551922,Triple Duplicate,6,3
2020-04-21 16:34:03.551923,,7,3
2020-04-21 16:34:03.551923,,8,3
2020-04-21 16:34:03.551924,Triple Duplicate,7,4
2020-04-21 16:34:03.551924,,8,4
2020-04-21 16:34:03.551925,,9,4
2020-04-21 16:34:03.551926,Triple Duplicate,7,4
2020-04-21 16:34:03.553734,Retransmission,1,3
2020-04-21 16:34:03.553897,,2,3
2020-04-21 16:34:03.553898,,4,3
2020-04-21 16:34:03.553898,Triple Duplicate,5,2
2020-04-21 16:34:03.553899,,6,2
2020-04-21 16:34:03.553900,,7,2
2020-04-21 16:34:03.553901,Triple Duplicate,6,3
2020-04-21 16:34:03.553902,,7,3
2020-04-21 16:34:03.553902,,8,3
2020-04-21 16:34:03.553903,Triple Duplicate,7,4
2020-04-21 16:34:03.553904,,8,4
2020-04-21 16:34:03.553904,,9,4
2020-04-21 16:34:03.553905,Triple Duplicate,7,4
2020-04-21 16:34:03.553905,,8,4
2020-04-21 16:34:03.553906,,9,4
2020-04-21 16:34:03.555578,Retransmission,1,4
2020-04-21 16:34:03.555695,,2,4
2020-04-21 16:34:03.555695,,4,4
2020-04-21 16:34:03.555696,Triple Duplicate,5,2
2020-04-21 16:34:03.555696,,6,2
2020-04-21 16:34:03.555697,,7,2
2020-04-21 16:34:03.555697,Triple Duplicate,6,3
2020-04-21 16:34:03.555698,Triple Duplicate,6,3
2020-04-21 16:34:03.555698,,7,3
2020-04-21 16:34:03.555698,,8,3
2020-04-21 16:34:03.555699,,9,3
2020-04-21 16:34:03.555699,,10,3
2020-04-21 16:34:03.555700,Triple Duplicate,8,5
2020-04-21 16:34:03.555700,,9,5
2020-04-21 16:34:03.555701,,10,5
2020-04-21 16:34:03.555701,Triple Duplicate,8,5
2020-04-21 16:34:03.555702,,9,5
2020-04-21 16:34:03.555702,,10,5
2020-04-21 16:34:03.555702,Triple Duplicate,8,5
2020-04-21 16:34:03.555703,,9,5
2020-04-21 16:34:03.555703,,10,5
2020-04-21 16:34:03.555704,Triple Duplicate,8,5
2020-04-21 16:34:03.555704,,9,5
2020-04-21 16:34:03.555705,,10,5
2020-04-21 16:34:03.555705,Triple Duplicate,8,5
2020-04-21 16:34:03.555706,,9,5
2020-04-21 16:34:03.560978,Retransmission,1,4
2020-04-21 16:34:03.560980,Retransmission,1,1
2020-04-21 16:34:03.561031,,2,1
2020-04-21 16:34:03.561032,,3,1
2020-04-21 16:34:03.561032,Triple Duplicate,4,1
2020-04-21 16:34:03.561032,,5,1
2020-04-21 16:34:03.561033,,6,1
2020-04-21 16:34:03.561033,Triple Duplicate,6,3
2020-04-21 16:34:03.561034,,7,3
2020-04-21 16:34:03.561034,Triple Duplicate,6,3
2020-04-21 16:34:03.561034,,7,3
2020-04-21 16:34:03.561035,,8,3
2020-04-21 16:34:03.561035,,9,3
2020-04-21 16:34:03.561036,,10,3
2020-04-21 16:34:03.561036,,11,3
2020-04-21 16:34:03.561036,Triple Duplicate,8,5
2020-04-21 16:34:03.561062,,9,5
2020-04-21 16:34:03.561062,Triple Duplicate,7,4
2020-04-21 16:34:03.561063,,8,4
2020-04-21 16:34:03.561063,Triple Duplicate,7,4
2020-04-21 16:34:03.561063,,8,4
2020-04-21 16:34:03.561064,,9,4
2020-04-21 16:34:03.561064,Triple Duplicate,7,4
2020-04-21 16:34:03.561064,,8,4
2020-04-21 16:34:03.561065,,9,4
2020-04-21 16:34:03.561065,Triple Duplicate,7,4
2020-04-21 16:34:03.561065,,8,4
2020-04-21 16:34:03.561066,,9,4
2020-04-21 16:34:03.561066,Triple Duplicate,7,4
2020-04-21 16:34:03.561067,,8,4
2020-04-21 16:34:03.561067,,9,4
2020-04-21 16:34:03.561067,Triple Duplicate,7,4
2020-04-21 16:34:03.561068,,8,4
2020-04-21 16:34:03.561068,,9,4
2020-04-21 16:34:03.561798,Retransmission,1,4
2020-04-21 16:34:03.561864,,2,4
2020-04-21 16:34:03.561864,,4,4
2020-04-21 16:34:03.561864,Triple Duplicate,5,2
2020-04-21 16:34:03.561865,,6,2
2020-04-21 16:34:03.561865,,7,2
2020-04-21 16:34:03.561866,Triple Duplicate,6,3
2020-04-21 16:34:03.561866,,7,3
2020-04-21 16:34:03.561866,,8,3
2020-04-21 16:34:03.561867,,9,3
2020-04-21 16:34:03.561867,,10,3
2020-04-21 16:34:03.561867,Triple Duplicate,8,5
2020-04-21 16:34:03.561868,Triple Duplicate,7,4
2020-04-21 16:34:03.561868,,8,4
2020-04-21 16:34:03.561868,,9,4
2020-04-21 16:34:03.561869,,10,4
2020-04-21 16:34:03.561869,Triple Duplicate,8,5
2020-04-21 16:34:03.561870,Triple Duplicate,7,4
2020-04-21 16:34:03.561870,,8,4
2020-04-21 16:34:03.561870,,9,4
2020-04-21 16:34:03.561871,,10,4
2020-04-21 16:34:03.561871,Triple Duplicate,8,5
2020-04-21 16:34:03.561871,,9,5
2020-04-21 16:34:03.561872,,10,5
2020-04-21 16:34:03.667782,Retransmission,1,5
2020-04-21 16:34:03.667926,,2,5
2020-04-21 16:34:03.667926,,4,5
2020-04-21 16:34:03.667927,Triple Duplicate,5,2
2020-04-21 16:34:03.667928,,6,2
2020-04-21 16:34:03.667928,,7,2
2020-04-21 16:34:03.667929,Triple Duplicate,6,3
2020-04-21 16:34:03.667930,,7,3
2020-04-21 16:34:03.667930,,8,3
2020-04-21 16:34:03.667931,Triple Duplicate,7,4
2020-04-21 16:34:03.667932,,8,4
2020-04-21 16:34:03.670691,Retransmission,1,4
2020-04-21 16:34:03.670789,,2,4
2020-04-21 16:34:03.670790,,4,4
2020-04-21 16:34:03.670790,Triple Duplicate,5,2
2020-04-21 16:34:03.670791,,6,2
2020-04-21 16:34:03.670791,,7,2
2020-04-21 16:34:03.670792,Triple Duplicate,6,3
2020-04-21 16:34:03.670792,,7,3
2020-04-21 16:34:03.670793,,8,3
2020-04-21 16:34:03.670793,Triple Duplicate,7,4
2020-04-21 16:34:03.670794,,8,4
2020-04-21 16:34:03.671235,Retransmission,1,4
2020-04-21 16:34:03.671356,,2,4
2020-04-21 16:34:03.671356,,4,4
2020-04-21 16:34:03.671357,,5,4
2020-04-21 16:34:03.671357,Triple Duplicate,5,2
2020-04-21 16:34:03.671358,Triple Duplicate,5,2
2020-04-21 16:34:03.671358,,6,2
2020-04-21 16:34:03.671359,,7,2
2020-04-21 16:34:03.671359,,8,2
2020-04-21 16:34:03.671360,Triple Duplicate,7,4
2020-04-21 16:34:03.671360,,8,4
2020-04-21 16:34:03.671361,,9,4
2020-04-21 16:34:03.671361,Triple Duplicate,7,4
2020-04-21 16:34:03.671362,,8,4
2020-04-21 16:34:03.671362,,9,4
2020-04-21 16:34:03.671363,Triple Duplicate,7,4
2020-04-21 16:34:03.671363,,8,4
2020-04-21 16:34:03.671363,,9,4
2020-04-21 16:34:03.671364,Triple Duplicate,7,4
2020-04-21 16:34:03.671364,,8,4
2020-04-21 16:34:03.672006,Retransmission,1,4
2020-04-21 16:34:03.672109,,2,4
2020-04-21 16:34:03.672109,,4,4
2020-04-21 16:34:03.672110,Triple Duplicate,5,2
2020-04-21 16:34:03.672110,,6,2
2020-04-21 16:34:03.672111,,7,2
2020-04-21 16:34:03.672111,Triple Duplicate,6,3
2020-04-21 16:34:03.672112,,7,3
2020-04-21 16:34:03.672112,,8,3
2020-04-21 16:34:03.672113,Triple Duplicate,7,4
2020-04-21 16:34:03.672113,,8,4
2020-04-21 16:34:03.672114,,9,4
2020-04-21 16:34:03.672114,Triple Duplicate,7,4
2020-04-21 16:34:03.673681,Retransmission,1,3
2020-04-21 16:34:03.673795,,2,3
2020-04-21 16:34:03.673796,Triple Duplicate,4,1
2020-04-21 16:34:03.673796,,5,1
2020-04-21 16:34:03.673797,,6,1
2020-04-21 16:34:03.673798,Triple Duplicate,6,3
2020-04-21 16:34:03.673798,,7,3
2020-04-21 16:34:03.673799,,8,3
2020-04-21 16:34:03.673799,,9,3
2020-04-21 16:34:03.673800,Triple Duplicate,7,4
2020-04-21 16:34:03.673801,,8,4
2020-04-21 16:34:03.673802,,9,4
2020-04-21 16:34:03.673802,Triple Duplicate,7,4
2020-04-21 16:34:03.673803,,8,4
2020-04-21 16:34:03.673804,,9,4
2020-04-21 16:34:03.675670,Retransmission,1,4
2020-04-21 16:34:03.675782,,2,4
2020-04-21 16:34:03.675783,,4,4
2020-04-21 16:34:03.675783,Triple Duplicate,5,2
2020-04-21 16:34:03.675783,,6,2
2020-04-21 16:34:03.675784,Triple Duplicate,6,3
2020-04-21 16:34:03.675784,,7,3
2020-04-21 16:34:03.675785,,8,3
2020-04-21 16:34:03.675786,,9,3
2020-04-21 16:34:03.675786,Triple Duplicate,7,4
2020-04-21 16:34:03.675787,,8,4
2020-04-21 16:34:03.675787,,9,4
2020-04-21 16:34:03.675787,Triple Duplicate,7,4
2020-04-21 16:34:03.675788,,8,4
2020-04-21 16:34:03.675788,,9,4
2020-04-21 16:34:03.675789,Triple Duplicate,7,4
2020-04-21 16:34:03.675789,,8,4
2020-04-21 16:34:03.675789,,9,4
2020-04-21 16:34:03.675790,Triple Duplicate,7,4
2020-04-21 16:34:03.675790,,8,4
2020-04-21 16:34:03.675791,,9,4
2020-04-21 16:34:03.679237,Retransmission,1,4
2020-04-21 16:34:03.679298,,2,4
2020-04-21 16:34:03.679298,,4,4
2020-04-21 16:34:03.679299,Triple Duplicate,5,2
2020-04-21 16:34:03.679300,,6,2
2020-04-21 16:34:03.679300,,7,2
2020-04-21 16:34:03.682230,Retransmission,1,3
2020-04-21 16:34:03.682320,,2,3
2020-04-21 16:34:03.682321,,4,3
2020-04-21 16:34:03.682322,Triple Duplicate,5,2
2020-04-21 16:34:03.682322,,6,2
2020-04-21 16:34:03.682323,,7,2
2020-04-21 16:34:03.682323,Triple Duplicate,6,3
2020-04-21 16:34:03.682324,,7,3
2020-04-21 16:34:03.682324,,8,3
2020-04-21 16:34:03.682324,Triple Duplicate,7,4
2020-04-21 16:34:03.682325,,8,4
2020-04-21 16:34:03.682325,,9,4
2020-04-21 16:34:03.682326,Triple Duplicate,7,4
2020-04-21 16:34:03.682326,,8,4
2020-04-21 16:34:03.682327,,9,4
2020-04-21 16:34:03.682327,Triple Duplicate,7,4
2020-04-21 16:34:03.682327,,8,4
2020-04-21 16:34:03.682328,,9,4
2020-04-21 16:34:03.682328,Triple Duplicate,7,4
2020-04-21 16:34:03.682329,,8,4
2020-04-21 16:34:03.682329,,9,4
2020-04-21 16:34:03.683036,Retransmission,1,4
2020-04-21 16:34:03.683105,,2,4
2020-04-21 16:34:03.683105,,4,4
2020-04-21 16:34:03.683106,,5,4
2020-04-21 16:34:03.683106,Triple Duplicate,5,2
2020-04-21 16:34:03.683107,,6,2
2020-04-21 16:34:03.683107,Triple Duplicate,6,3
2020-04-21 16:34:03.683108,,7,3
2020-04-21 16:34:03.683108,,8,3
2020-04-21 16:34:03.683109,Triple Duplicate,7,4
2020-04-21 16:34:03.683109,,8,4
2020-04-21 16:34:03.683110,Triple Duplicate,7,4
2020-04-21 16:34:03.683110,,8,4
2020-04-21 16:34:03.683413,Retransmission,1,4
2020-04-21 16:34:03.683501,,2,4
2020-04-21 16:34:03.683502,,4,4
2020-04-21 16:34:03.683502,Triple Duplicate,5,2
2020-04-21 16:34:03.683503,,6,2
2020-04-21 16:34:03.683503,,7,2
2020-04-21 16:34:03.683504,Triple Duplicate,6,3
2020-04-21 16:34:03.683504,,7,3
2020-04-21 16:34:03.683505,,8,3
2020-04-21 16:34:03.683505,Triple Duplicate,7,4
2020-04-21 16:34:03.683506,,8,4
2020-04-21 16:34:03.683506,,9,4
2020-04-21 16:34:03.683507,Triple Duplicate,7,4
2020-04-21 16:34:03.683508,,8,4
2020-04-21 16:34:03.683510,,9,4
2020-04-21 16:34:03.683511,,10,4
2020-04-21 16:34:03.683511,Triple Duplicate,8,5
2020-04-21 16:34:03.683512,,9,5
2020-04-21 16:34:03.683512,Triple Duplicate,7,4
2020-04-21 16:34:03.686787,Retransmission,1,3
2020-04-21 16:34:03.686846,,2,3
2020-04-21 16:34:03.686847,,4,3
2020-04-21 16:34:03.686848,Triple Duplicate,5,2
2020-04-21 16:34:03.686848,,6,2
2020-04-21 16:34:03.686849,,7,2
2020-04-21 16:34:03.788426,Retransmission,1,3
2020-04-21 16:34:03.788572,,2,3
2020-04-21 16:34:03.788573,,4,3
2020-04-21 16:34:03.788573,Triple Duplicate,5,2
2020-04-21 16:34:03.788574,,6,2
2020-04-21 16:34:03.788575,,7,2
2020-04-21 16:34:03.788576,Triple Duplicate,6,3
2020-04-21 16:34:03.788576,,7,3
2020-04-21 16:34:03.788577,,8,3
2020-04-21 16:34:03.788578,Triple Duplicate,7,4
2020-04-21 16:34:03.788578,,8,4
2020-04-21 16:34:03.789083,Retransmission,1,4
2020-04-21 16:34:03.789226,,2,4
2020-04-21 16:34:03.789226,,4,4
2020-04-21 16:34:03.789227,Triple Duplicate,5,2
2020-04-21 16:34:03.789228,,6,2
2020-04-21 16:34:03.789229,,7,2
2020-04-21 16:34:03.789229,Triple Duplicate,6,3
2020-04-21 16:34:03.789230,,7,3
2020-04-21 16:34:03.789231,,8,3
2020-04-21 16:34:03.789232,Triple Duplicate,7,4
2020-04-21 16:34:03.789232,,8,4
2020-04-21 16:34:03.789755,Retransmission,1,4
2020-04-21 16:34:03.789940,,2,4
2020-04-21 16:34:03.789941,Triple Duplicate,4,1
2020-04-21 16:34:03.789941,,5,1
2020-04-21 16:34:03.789942,,6,1
2020-04-21 16:34:03.789942,,7,1
2020-04-21 16:34:03.789943,Triple Duplicate,6,3
2020-04-21 16:34:03.789944,,7,3
2020-04-21 16:34:03.789944,,8,3
2020-04-21 16:34:03.789945,Triple Duplicate,7,4
2020-04-21 16:34:03.789946,,8,4
2020-04-21 16:34:03.789946,,9,4
2020-04-21 16:34:03.789947,Triple Duplicate,7,4
2020-04-21 16:34:03.789947,,8,4
2020-04-21 16:34:03.789948,,9,4
2020-04-21 16:34:03.789949,Triple Duplicate,7,4
2020-04-21 16:34:03.789950,,8,4
2020-04-21 16:34:03.789950,,9,4
2020-04-21 16:34:03.789951,Triple Duplicate,7,4
2020-04-21 16:34:03.789951,,8,4
2020-04-21 16:34:03.791439,Retransmission,1,4
2020-04-21 16:34:03.791583,,2,4
2020-04-21 16:34:03.791584,,4,4
2020-04-21 16:34:03.791585,Triple Duplicate,5,2
2020-04-21 16:34:03.791585,,6,2
2020-04-21 16:34:03.791586,,7,2
2020-04-21 16:34:03.791587,Triple Duplicate,6,3
2020-04-21 16:34:03.791587,,7,3
2020-04-21 16:34:03.791588,,8,3
2020-04-21 16:34:03.791589,Triple Duplicate,7,4
2020-04-21 16:34:03.791589,,8,4
2020-04-21 16:34:03.791590,,9,4
2020-04-21 16:34:03.793036,Retransmission,1,4
2020-04-21 16:34:03.793194,,2,4
2020-04-21 16:34:03.793195,,4,4
2020-04-21 16:34:03.793196,Triple Duplicate,5,2
2020-04-21 16:34:03.793196,,6,2
2020-04-21 16:34:03.793197,,7,2
2020-04-21 16:34:03.793198,Triple Duplicate,6,3
2020-04-21 16:34:03.793198,,7,3
2020-04-21 16:34:03.793199,,8,3
2020-04-21 16:34:03.793200,Triple Duplicate,7,4
2020-04-21 16:34:03.793200,,8,4
2020-04-21 16:34:03.793201,,9,4
2020-04-21 16:34:03.793202,Triple Duplicate,7,4
2020-04-21 16:34:03.793202,,8,4
2020-04-21 16:34:03.793203,,9,4
2020-04-21 16:34:03.795166,Retransmission,1,4
2020-04-21 16:34:03.795172,Retransmission,1,1
2020-04-21 16:34:03.795379,,2,1
2020-04-21 16:34:03.795381,,3,1
2020-04-21 16:34:03.795382,Triple Duplicate,4,1
2020-04-21 16:34:03.795382,,5,1
2020-04-21 16:34:03.795383,,6,1
2020-04-21 16:34:03.795384,Triple Duplicate,6,3
2020-04-21 16:34:03.795385,,7,3
2020-04-21 16:34:03.795386,Triple Duplicate,6,3
2020-04-21 16:34:03.795386,,7,3
2020-04-21 16:34:03.795387,,8,3
2020-04-21 16:34:03.795388,,9,3
2020-04-21 16:34:03.795389,Triple Duplicate,7,4
2020-04-21 16:34:03.795390,,8,4
2020-04-21 16:34:03.795390,,9,4
2020-04-21 16:34:03.795391,Triple Duplicate,7,4
2020-04-21 16:34:03.795392,,8,4
2020-04-21 16:34:03.795392,,9,4
2020-04-21 16:34:03.795393,Triple Duplicate,7,4
2020-04-21 16:34:03.795394,,8,4
2020-04-21 16:34:03.795395,,9,4
2020-04-21 16:34:03.795396,Triple Duplicate,7,4
2020-04-21 16:34:03.795396,,8,4
2020-04-21 16:34:03.795397,,9,4
2020-04-21 16:34:03.795398,Triple Duplicate,7,4
2020-04-21 16:34:03.795399,,8,4
2020-04-21 16:34:03.795400,,9,4
2020-04-21 16:34:03.796904,Retransmission,1,4
2020-04-21 16:34:03.797082,,2,4
2020-04-21 16:34:03.797083,,4,4
2020-04-21 16:34:03.797084,Triple Duplicate,5,2
2020-04-21 16:34:03.797085,,6,2
2020-04-21 16:34:03.797085,,7,2
2020-04-21 16:34:03.797086,Triple Duplicate,6,3
2020-04-21 16:34:03.797087,,7,3
2020-04-21 16:34:03.797087,,8,3
2020-04-21 16:34:03.797088,Triple Duplicate,7,4
2020-04-21 16:34:03.797089,,8,4
2020-04-21 16:34:03.797089,,9,4
2020-04-21 16:34:03.797090,Triple Duplicate,7,4
2020-04-21 16:34:03.797091,,8,4
2020-04-21 16:34:03.797095,,9,4
2020-04-21 16:34:03.797096,,10,4
2020-04-21 16:34:03.797096,Triple Duplicate,8,5
2020-04-21 16:34:03.797097,,9,5
2020-04-21 16:34:03.797097,Triple Duplicate,7,4
2020-04-21 16:34:03.797098,,8,4
2020-04-21 16:34:03.797099,,9,4
2020-04-21 16:34:03.797382,Retransmission,1,4
2020-04-21 16:34:03.797508,,2,4
2020-04-21 16:34:03.797509,,4,4
2020-04-21 16:34:03.797510,Triple Duplicate,5,2
2020-04-21 16:34:03.797511,,6,2
2020-04-21 16:34:03.797511,,7,2
2020-04-21 16:34:03.797512,Triple Duplicate,6,3
2020-04-21 16:34:03.797513,,7,3
2020-04-21 16:34:03.797513,,8,3
2020-04-21 16:34:03.797514,Triple Duplicate,7,4
2020-04-21 16:34:03.797515,,8,4
2020-04-21 16:34:03.797515,,9,4
2020-04-21 16:34:03.797516,Triple Duplicate,7,4
2020-04-21 16:34:03.799683,Retransmission,1,3
2020-04-21 16:34:03.799689,Retransmission,1,1
2020-04-21 16:34:03.799892,,2,1
2020-04-21 16:34:03.799894,,3,1
2020-04-21 16:34:03.799894,Triple Duplicate,4,1
2020-04-21 16:34:03.799895,,5,1
2020-04-21 16:34:03.799896,,6,1
2020-04-21 16:34:03.799897,Triple Duplicate,6,3
2020-04-21 16:34:03.799898,,7,3
2020-04-21 16:34:03.799898,,8,3
2020-04-21 16:34:03.799899,Triple Duplicate,7,4
2020-04-21 16:34:03.799900,,8,4
2020-04-21 16:34:03.799901,,9,4
2020-04-21 16:34:03.799902,Triple Duplicate,7,4
2020-04-21 16:34:03.799903,,8,4
2020-04-21 16:34:03.799903,,9,4
2020-04-21 16:34:03.799904,Triple Duplicate,7,4
2020-04-21 16:34:03.799905,,8,4
2020-04-21 16:34:03.799906,,9,4
2020-04-21 16:34:03.799907,Triple Duplicate,7,4
2020-04-21 16:34:03.799907,,8,4
2020-04-21 16:34:03.799908,,9,4
2020-04-21 16:34:03.799909,Triple Duplicate,7,4
2020-04-21 16:34:03.799910,,8,4
2020-04-21 16:34:03.799910,,9,4
2020-04-21 16:34:03.902929,Retransmission,1,4
2020-04-21 16:34:03.903096,,2,4
2020-04-21 16:34:03.903097,,4,4
2020-04-21 16:34:03.903098,Triple Duplicate,5,2
2020-04-21 16:34:03.903099,,6,2
2020-04-21 16:34:03.903099,,7,2
2020-04-21 16:34:03.903100,Triple Duplicate,6,3
2020-04-21 16:34:03.903101,,7,3
2020-04-21 16:34:03.903102,,8,3
2020-04-21 16:34:03.903102,Triple Duplicate,7,4
2020-04-21 16:34:03.903103,,8,4
2020-04-21 16:34:03.903615,Retransmission,1,4
2020-04-21 16:34:03.903760,,2,4
2020-04-21 16:34:03.903760,,4,4
2020-04-21 16:34:03.903761,Triple Duplicate,5,2
2020-04-21 16:34:03.903762,,6,2
2020-04-21 16:34:03.903762,,7,2
2020-04-21 16:34:03.903763,Triple Duplicate,6,3
2020-04-21 16:34:03.903764,,7,3
2020-04-21 16:34:03.903765,Triple Duplicate,6,3
2020-04-21 16:34:03.903765,,7,3
2020-04-21 16:34:03.903766,,8,3
2020-04-21 16:34:03.904894,Retransmission,1,4
2020-04-21 16:34:03.905105,,2,4
2020-04-21 16:34:03.905106,,4,4
2020-04-21 16:34:03.905107,Triple Duplicate,5,2
2020-04-21 16:34:03.905107,,6,2
2020-04-21 16:34:03.905108,Triple Duplicate,6,3
2020-04-21 16:34:03.905108,,7,3
2020-04-21 16:34:03.905109,,8,3
2020-04-21 16:34:03.905110,,9,3
2020-04-21 16:34:03.905110,Triple Duplicate,7,4
2020-04-21 16:34:03.905111,,8,4
2020-04-21 16:34:03.905112,,9,4
2020-04-21 16:34:03.905112,Triple Duplicate,7,4
2020-04-21 16:34:03.905113,,8,4
2020-04-21 16:34:03.905114,Triple Duplicate,7,4
2020-04-21 16:34:03.905114,,8,4
2020-04-21 16:34:03.905115,,9,4
2020-04-21 16:34:03.905116,,10,4
2020-04-21 16:34:03.905116,Triple Duplicate,8,5
